Belleknowes			belleknowes_6771_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6771/Belleknowes.6771.main_glosses.mb.mp4	4.2.2	in front of body	new zealand place names	belleknowes	belleknowes				
best		tino pai, pai rawa	best_3682_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3682/best.3682.main_glosses.rp.r480x360.mp4	3.1.1	fingers/thumb	qualities, description and comparison	best	best			tino pai, pai rawa	tino pai|pai rawa
Bethells Beach		Te Henga	bethells_beach_6772_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6772/Bethells_Beach.6772.main_glosses.mb.mp4	4.2.2	in front of body	new zealand place names	bethells beach	bethells|beach			te henga	te henga
better		pai ake, pai atu	better_3684_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3684/better.3684.main_glosses.mb.r480x360.mp4	3.1.1	fingers/thumb	qualities, description and comparison	better	better			pai ake, pai atu	pai ake|pai atu
binoculars		karu whakatata	binoculars_4010_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4010/binoculars.4010.main_glosses.mb.r480x360.mp4	4.2.1	eyes	house and garden|science	binoculars	binoculars			karu whakatata	karu whakatata
Birkdale			birkdale_6594_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6594/Birkdale.6594.main_glosses.mb.mp4	4.2.1	in front of body	new zealand place names	birkdale	birkdale				
birthday		huritau	birthday_5477_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5477/birthday.5477.main_glosses.sp.r480x360.mp4	2.3.1	back of hand	events and celebrations	birthday	birthday			huritau	huritau
birthday		huritau	birthday_937_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/937/birthday.937.main_glosses.vs.r480x360.mp4	1.1.1	in front of body	events and celebrations	birthday	birthday			huritau	huritau
biscuit		pihikete	biscuit_4205_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4205/biscuit.4205.main_glosses.mb.r480x360.mp4	6.5.1	lower head	food and drink	biscuit	biscuit			pihikete	pihikete
bisexual		taha rua	bisexual_5160_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5160/bisexual.5160.main_glosses.mb.r480x360.mp4	1.1.1	in front of body	sex and sexuality	bisexual	bisexual			taha rua	taha rua
bite		ngau	bite_1895_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1895/bite.1895.main_glosses.mb.r480x360.mp4	2.3.1	in front of body	actions and activities|animals	bite	bite			ngau	ngau
Black Power		Mangu Kaha	black_power_3202_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3202/black_power.3202.main_glosses.vs.r480x360.mp4	3.2.1	cheek	law and crime	black power	black|power			mangu kaha	mangu kaha
black		pango	black_3201_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3201/black.3201.main_glosses.jo.r480x360.mp4	3.2.1	cheek	colours 	black	black			pango	pango
blackberry		parakipere	blackberry_3199_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3199/blackberry.3199.main_glosses.mb.r480x360.mp4	3.2.1	cheek	food and drink	blackberry	blackberry			parakipere	parakipere
blame		whakapae	blame_1307_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1307/blame.1307.main_glosses.rp.r480x360.mp4	2.1.1	in front of body	actions and activities	blame	blame			whakapae	whakapae
blame		whakapae	blame_3254_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3254/blame.3254.main_glosses.rp.r480x360.mp4	3.3.1	blades	actions and activities	blame	blame			whakapae	whakapae
bleed, blood		toto	bleed_4129_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4129/blood.4129.main_glosses.jo.r480x360.mp4	4.2.1	elbow	body and appearance|health	bleed, blood	bleed|blood			toto	toto
Blenheim		Waiharakeke	blenheim_5853_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5853/Blenheim.5853.main_glosses.sp.r480x360.mp4	4.2.2	in front of body	new zealand place names	blenheim	blenheim			waiharakeke	waiharakeke
Blenheim		Waiharakeke	blenheim_7030_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/7030/blenheim.7030.main_glosses.mb.r480x360.mp4	4.2.1	in front of body	new zealand place names	blenheim	blenheim			waiharakeke	waiharakeke
blink		kimo	blink_6370_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6370/blink.6370.main_glosses.spa.r480x360.mp4	6.3.1	eyes	actions and activities	blink	blink			kimo	kimo
blister		hoipū	blister_5011_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5011/blister.5011.main_glosses.sp.r480x360.mp4	2.3.1	fingers/thumb	health	blister	blister			hoipu	hoipu
Blockhouse Bay			blockhouse_bay_6773_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6773/Blockhouse_Bay.6773.main_glosses.mb.mp4	4.2.1	in front of body	new zealand place names	blockhouse bay	blockhouse|bay				
blood pressure		rere o te toto	blood_pressure_4080_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4080/blood_pressure.4080.main_glosses.jo.r480x360.mp4	4.2.1	elbow	health	blood pressure	blood|pressure			rere o te toto	rere o te toto
blood test		whakamātau toto	blood_test_2951_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2951/blood_test.2951.main_glosses.rp.r480x360.mp4	7.1.3	elbow	health	blood test	blood|test			whakamatau toto	whakamatau toto
blue		kikorangi, kahurangi	blue_478_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/478/blue.478.main_glosses.mb.r480x360.mp4	1.1.1	back of hand	colours 	blue	blue			kikorangi, kahurangi	kikorangi|kahurangi
blueberry		purūpere	blueberry_1578_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1578/blueberry.1578.main_glosses.vs.r480x360.mp4	2.1.1	in front of body	food and drink	blueberry	blueberry			purupere	purupere
Bluff (Southland)		Te Kārehu-a-Tamatea	bluff_southland_2289_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2289/bluff.2289.main_glosses.mb.r480x360.mp4	5.1.1	in front of body	new zealand place names	bluff (southland)	bluff|southland			te karehu-a-tamatea	te karehu-a-tamatea
Bluff (Southland)		Te Kārehu-a-Tamatea	bluff_southland_6261_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6261/bluff.6261.main_glosses.mb.r480x360.mp4	4.2.1	in front of body	new zealand place names	bluff (southland)	bluff|southland			te karehu-a-tamatea	te karehu-a-tamatea
blunt		pūhuki	blunt_3763_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3763/blunt.3763.main_glosses.sh.r480x360.mp4	3.1.1	fingers/thumb	qualities, description and comparison	blunt	blunt			puhuki	puhuki
board (people)		poari (tāngata)	board_people_860_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/860/board.860.main_glosses.vs.r480x360.mp4	1.1.3	in front of body	education|government and politics|work	board (people)	board|people			poari (tangata)	poari (tangata)
body, human		tinana, tangata	body_5356_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5356/human.5356.main_glosses.mb.r480x360.mp4	1.1.1	chest	body and appearance|people and relationships	body, human	body|human			tinana, tangata	tinana|tangata
boil		kōhua, paera	boil_4154_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4154/boil.4154.main_glosses.mb.r480x360.mp4	4.2.1	in front of body	actions and activities|food and drink	boil	boil			kohua, paera	kohua|paera
Bombay Hills			bombay_hills_7025_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/7025/Bombay__Hills.7025.main_glosses.mb.mp4	4.2.1	in front of body	new zealand place names	bombay hills	bombay|hills				
bone		kōiwi	bone_3131_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3131/bone.3131.main_glosses.sp.r480x360.mp4	4.3.1	lower arm	body and appearance	bone	bone			koiwi	koiwi
bonnet		pōtae	bonnet_3804_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3804/bonnet.3804.main_glosses.vs.r480x360.mp4	3.5.2	top of head	clothes 	bonnet	bonnet			potae	potae
bookcase		pae pukapuka	bookcase_526_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/526/bookcase.526.main_glosses.vs.r480x360.mp4	1.1.1	in front of body	house and garden	bookcase	bookcase			pae pukapuka	pae pukapuka
borrow,  loan		pati, pūtea taurewa	borrow_5399_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5399/borrow.5399.main_glosses.jt.r480x360.mp4	3.2.1	in front of body	actions and activities	borrow,  loan	borrow|loan			pati, putea taurewa	pati|putea taurewa
bossy		whakatopatopa	bossy_5744_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5744/bossy.5744.main_glosses.sp.r480x360.mp4	6.4.1	head	qualities, description and comparison	bossy	bossy			whakatopatopa	whakatopatopa
Botany Downs			botany_downs_6774_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6774/Botany_Downs.6774.main_glosses.mb.mp4	4.2.1	in front of body	new zealand place names	botany downs	botany|downs				
bowl (cricket)		epa (kirikiti)	bowl_cricket_6196_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6196/bowl.6196.main_glosses.jt.r480x360.mp4	7.1.3	head	actions and activities|sports, recreation and hobbies	bowl (cricket)	bowl|cricket			epa (kirikiti)	epa (kirikiti)
Boxing Day		Rā Pouaka	boxing_day_3451_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3451/Boxing_Day.3451.main_glosses.sp.r480x360.mp4	3.3.1	in front of body	events and celebrations	boxing day	boxing|day			ra pouaka	ra pouaka
boy		tama	boy_1217_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1217/boy.1217.main_glosses.rp.r480x360.mp4	1.3.2	chest	people and relationships	boy	boy			tama	tama
boyfriend		whaiāipo	boyfriend_2177_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2177/boyfriend.2177.main_glosses.vs.r480x360.mp4	5.1.2	lower head	people and relationships	boyfriend	boyfriend			whaiaipo	whaiaipo
brain		roro	brain_1736_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1736/brain.1736.main_glosses.vs.r480x360.mp4	2.3.1	top of head	body and appearance	brain	brain			roro	roro
brainstorm		ōhia manomano	brainstorm_5274_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5274/brainstorm.5274.main_glosses.mb.r480x360.mp4	4.2.1	top of head	actions and activities|communication and cognition	brainstorm	brainstorm			ohia manomano	ohia manomano
branch		peka, manga	branch_5478_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5478/branch.5478.main_glosses.mb.r480x360.mp4	1.4.1	in front of body	nature and environment	branch	branch			peka, manga	peka|manga
bread		paraoa	bread_780_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/780/bread.780.main_glosses.vs.r480x360.mp4	1.1.1	palm	food and drink	bread	bread			paraoa	paraoa
breadcrumbs		kongakonga parāoa	breadcrumbs_644_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/644/breadcrumbs.644.main_glosses.mb.r480x360.mp4	1.1.1	palm	food and drink	breadcrumbs	breadcrumbs			kongakonga paraoa	kongakonga paraoa
breadcrumbs		kongakonga parāoa	breadcrumbs_3208_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3208/breadcrumbs.3208.main_glosses.sh.r480x360.mp4	3.5.1	lower head	food and drink	breadcrumbs	breadcrumbs			kongakonga paraoa	kongakonga paraoa
Breaker Bay			breaker_bay_6775_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6775/Breaker_Bay.6775.main_glosses.mb.mp4	3.3.1	in front of body	new zealand place names	breaker bay	breaker|bay				
breastfeed		whāngote	breastfeed_528_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/528/breastfeed.528.main_glosses.vs.r480x360.mp4	1.1.1	chest	actions and activities|health	breastfeed	breastfeed			whangote	whangote
breastfeed		whāngote	breastfeed_5855_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5855/breastfeed.5855.main_glosses.sp.r480x360.mp4	2.2.1	chest	actions and activities|health	breastfeed	breastfeed			whangote	whangote
breathalyser		mīhini tātari hā	breathalyser_1008_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1008/breathalyser.1008.main_glosses.rp.r480x360.mp4	1.3.2	lower head	law and crime	breathalyser	breathalyser			mihini tatari ha	mihini tatari ha
breech (birth)		whānau kōaro	breech_birth_4269_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4269/breech_delivery.4269.main_glosses.jo.r480x360.mp4	1.4.1	abdomen	health	breech (birth)	breech|birth			whanau koaro	whanau koaro
brick		pereki, porokere	brick_4244_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4244/brick.4244.main_glosses.rp.r480x360.mp4	1.4.1	in front of body	materials	brick	brick			pereki, porokere	pereki|porokere
bride, bridesmaid		wahine mārena hou,  taituarā	bride_3370_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3370/bride.3370.main_glosses.vs.r480x360.mp4	3.3.1	in front of body	events and celebrations	bride, bridesmaid	bride|bridesmaid			wahine marena hou,  taituara	wahine marena hou| taituara
bridesmaid		taituarā	bridesmaid_3973_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3973/bridesmaid.3973.main_glosses.jo.r480x360.mp4	3.5.1	in front of body	events and celebrations	bridesmaid	bridesmaid			taituara	taituara
bridge		piriti, arawhiti	bridge_5424_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5424/bridge.5424.main_glosses.vs.r480x360.mp4	4.1.2	in front of body	places|travel and transportation	bridge	bridge			piriti, arawhiti	piriti|arawhiti
bridge		piriti, arawhiti	bridge_4483_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4483/bridge.4483.main_glosses.vs.r480x360.mp4	6.5.1	in front of body	places|travel and transportation	bridge	bridge			piriti, arawhiti	piriti|arawhiti
Brightwater			brightwater_6994_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6994/Brightwater.6994.main_glosses.mb.mp4	4.2.1	in front of body	new zealand place names	brightwater	brightwater				
bring forward (time)		hiki, neke whakamua	bring_forward_time_5940_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5940/bring_forward.5940.main_glosses.mb.r480x360.mp4	4.3.1	in front of body	time	bring forward (time)	bring|forward|time			hiki, neke whakamua	hiki|neke whakamua
bring		hari, mau	bring_6191_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6191/bring.6191.main_glosses.jt.r480x360.mp4	3.5.1	in front of body	actions and activities	bring	bring			hari, mau	hari|mau
bring		hari, mau	bring_3369_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3369/bring.3369.main_glosses.jt.r480x360.mp4	3.3.1	in front of body	actions and activities	bring	bring			hari, mau	hari|mau
Brisbane		Piripane	brisbane_4084_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4084/brisbane.4084.main_glosses.mb.r480x360.mp4	4.2.1	in front of body	countries and cities	brisbane	brisbane			piripane	piripane
broadband		pare whānui	broadband_5856_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5856/broadband.5856.main_glosses.mb.r480x360.mp4	1.4.1	in front of body	computers	broadband	broadband			pare whanui	pare whanui
bronchitis, chest		pūkawe kakā, uma	chest_531_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/531/chest.531.main_glosses.sp.r480x360.mp4	1.1.1	chest	body and appearance|health	bronchitis, chest	bronchitis|chest			pukawe kaka, uma	pukawe kaka|uma
Brooklyn			brooklyn_6734_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6734/Brooklyn.6734.main_glosses.mb.mp4	1.1.3	in front of body	new zealand place names	brooklyn	brooklyn				
broom, mop, sweep		puruma, ūkui, tahitahi	broom_3962_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3962/broom.3962.main_glosses.rp.r480x360.mp4	3.3.1	in front of body	actions and activities|house and garden	broom, mop, sweep	broom|mop|sweep			puruma, ukui, tahitahi	puruma|ukui|tahitahi
brother		tuakana, teina, tungāne	brother_3513_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3513/brother.3513.main_glosses.mb.r480x360.mp4	3.2.1	in front of body	family	brother	brother			tuakana, teina, tungane	tuakana|teina|tungane
Brown Owl			brown_owl_6995_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6995/Brown_Owl.6995.main_glosses.mb.mp4	1.2.1	lower head	new zealand place names	brown owl	brown|owl				
brown		pākākā, hāura	brown_1348_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1348/brown.1348.main_glosses.mb.r480x360.mp4	2.2.1	lower head	colours 	brown	brown			pakaka, haura	pakaka|haura
Browns Bay			browns_bay_6776_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6776/Browns_Bay.6776.main_glosses.mb.mp4	2.2.1	lower head	new zealand place names	browns bay	browns|bay				
bruise		marū	bruise_4238_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4238/bruise.4238.main_glosses.mb.r480x360.mp4	1.4.1	upper arm	health	bruise	bruise			maru	maru
brush teeth, toothbrush		paraihe niho	brush_teeth_3815_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3815/toothbrush.3815.main_glosses.mb.r480x360.mp4	3.5.1	lower head	house and garden	brush teeth, toothbrush	brush|teeth|toothbrush			paraihe niho	paraihe niho
brush teeth, toothbrush		paraihe niho	brush_teeth_5016_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5016/toothbrush.5016.main_glosses.rp.r480x360.mp4	5.1.1	lower head	actions and activities|house and garden	brush teeth, toothbrush	brush|teeth|toothbrush			paraihe niho	paraihe niho
Bucklands Beach			bucklands_beach_6777_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6777/Bucklands_Beach.6777.main_glosses.mb.mp4	4.2.1	in front of body	new zealand place names	bucklands beach	bucklands|beach				
budget		pūtea	budget_5631_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5631/budget.5631.main_glosses.spa.r480x360.mp4	3.3.1	in front of body	money	budget	budget			putea	putea
bull		pūru	bull_5018_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5018/bull.5018.main_glosses.sp.r480x360.mp4	4.3.1	nose	animals	bull	bull			puru	puru
bullet point		tohumatā	bullet_point_5545_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5545/bullet_point.5545.main_glosses.mb.r480x360.mp4	5.1.2	in front of body	computers|language and linguistics	bullet point	bullet|point			tohumata	tohumata
bullet		matā	bullet_2251_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2251/bullet.2251.main_glosses.mb.r480x360.mp4	5.2.1	in front of body	law and crime|sports, recreation and hobbies	bullet	bullet			mata	mata
Bulls			bulls_6735_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6735/Bulls.6735.main_glosses.mb.mp4	4.3.1	nose	new zealand place names	bulls	bulls				
bun (hair)		pūtiki, pare koukou	bun_hair_1724_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1724/bun.1724.main_glosses.mb.r480x360.mp4	2.3.1	top of head	body and appearance	bun (hair)	bun|hair			putiki, pare koukou	putiki|pare koukou
bun		rohi iti	bun_5019_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5019/bun.5019.main_glosses.sp.r480x360.mp4	2.3.1	in front of body	food and drink	bun	bun			rohi iti	rohi iti
Bunnythorpe			bunnythorpe_6736_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6736/Bunnythorpe.6736.main_glosses.mb.mp4	6.2.1	top of head	new zealand place names	bunnythorpe	bunnythorpe				
Burnside			burnside_6996_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6996/Burnside.6996.main_glosses.mb.mp4	3.3.1	in front of body	new zealand place names	burnside	burnside				
Burwood			burwood_6778_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6778/Burwood.6778.main_glosses.mb.mp4	4.2.1	in front of body	new zealand place names	burwood	burwood				
